FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-1-1.jpg
0.238203	0.100787	0.426955	0.046265	1.000	gain one more
0.911439	0.055300	0.036900	0.018433	1.000	55
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-1-8.jpg
0.264869	0.869133	0.311591	0.058970	0.500	Alugury
0.188192	0.149770	0.597786	0.039171	1.000	Draw one more card
0.073801	0.099078	0.841328	0.041475	1.000	(Stop after a Vision as normal.)
0.904059	0.055300	0.040590	0.018433	1.000	56
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-1.jpg
0.283979	0.847323	0.480013	0.049593	1.000	Enchantress
0.095941	0.115207	0.833948	0.043779	1.000	AcTIon: Swap this card with
0.173432	0.066820	0.678967	0.046083	1.000	any one faceup adviser.
0.918819	0.025346	0.044280	0.018433	1.000	96
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-2.jpg
0.276254	0.846332	0.384762	0.051575	1.000	Insomnia
0.081181	0.781106	0.143911	0.032258	1.000	000
0.059041	0.124424	0.900369	0.046083	1.000	You can only have two advisers.
0.283776	0.058776	0.329127	0.043738	1.000	REST: Gain
0.915129	0.025346	0.040590	0.018433	1.000	97
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-3.jpg
0.261993	0.847926	0.564576	0.052995	1.000	Sneak Attack
0.059237	0.132079	0.888182	0.047945	1.000	After another player's campaign, you
0.066421	0.092166	0.874539	0.041475	1.000	may campaign, spending no Supply,
0.066421	0.055300	0.874539	0.039171	1.000	if you declare them as the defender.
0.907749	0.023041	0.044280	0.025346	1.000	98
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-4.jpg
0.246804	0.846250	0.469492	0.051739	1.000	Chaos Oult
0.177122	0.135945	0.634686	0.039171	1.000	After another player takes
0.184502	0.096774	0.612546	0.039171	1.000	the Oathkeeper title, you
0.258303	0.064516	0.121771	0.032258	1.000	take
0.446014	0.062114	0.285767	0.037947	1.000	from them.
0.892989	0.027650	0.047970	0.016129	1.000	101
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-5.jpg
0.279481	0.867621	0.507459	0.066601	1.000	Wayside Inn
0.162362	0.119816	0.704797	0.046083	1.000	AcTIon: Gain 2 Supply.
0.922509	0.055300	0.033210	0.018433	1.000	47
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-6.jpg
0.273063	0.880184	0.579336	0.046083	1.000	Extra Provisions
0.678967	0.463134	0.033210	0.013825	1.000	-
0.918819	0.057604	0.029520	0.013825	1.000	48
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-7.jpg
0.265683	0.873272	0.627306	0.052995	1.000	(elcoming Party
0.132841	0.163594	0.738007	0.039171	1.000	If you play a denizen card that
0.161773	0.121869	0.676962	0.045574	1.000	was not a facedown adviser,
0.180812	0.087558	0.110701	0.034562	1.000	gain
0.368710	0.091362	0.221989	0.033867	1.000	from the
0.675277	0.087558	0.147601	0.036866	1.000	bank.
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-10-8.jpg
0.261993	0.873272	0.605166	0.052995	1.000	Traveling Doctor
0.188192	0.182028	0.612546	0.041475	1.000	If you're defeated, kill no
0.066421	0.142857	0.852399	0.036866	1.000	warbands in your force and discard
0.099631	0.105991	0.793358	0.039171	1.000	Traveling Doctor. Ignore powers
0.191882	0.069124	0.608856	0.036866	1.000	that kill all of your force.
0.904059	0.055300	0.036900	0.018433	1.000	51
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-1.jpg
0.287617	0.840403	0.417385	0.056521	1.000	Storyteller
0.232472	0.135945	0.343173	0.034562	1.000	AcTIoN: Place
0.667897	0.135945	0.121771	0.034562	1.000	from
0.273063	0.099078	0.476015	0.034562	1.000	the shared bank on
0.280443	0.057604	0.464945	0.036866	1.000	the Darkest Secret.
0.922509	0.025346	0.040590	0.018433	1.000	52
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-2.jpg
0.273063	0.845622	0.523985	0.052995	1.000	Armed Mob
0.106667	0.137097	0.806667	0.038018	1.000	AcTIoN: Discard a faceup adviser
0.060000	0.091667	0.886667	0.041974	1.000	from a player who holds the Darkest
0.103321	0.055300	0.808118	0.039171	1.000	Secret but not the People's Favor.
0.915129	0.025346	0.040590	0.018433	1.000	53
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-3.jpg
0.110701	0.852535	0.077491	0.020737	1.000	• O
0.269117	0.837775	0.554017	0.061777	1.000	Tavern Songs
0.261993	0.135945	0.483395	0.034562	1.000	Action: Peek at the
0.225092	0.094470	0.553506	0.036866	1.000	top three cards of your
0.250923	0.055300	0.505535	0.041475	1.000	region's discard pile.
0.911439	0.025346	0.036900	0.018433	1.000	54
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-4.jpg
0.276753	0.921659	0.243542	0.050691	0.500	nono °
0.261993	0.841014	0.564576	0.057604	1.000	homesteaders
0.109932	0.113649	0.783845	0.049882	1.000	AcTION: Move one of your
0.095941	0.066820	0.804428	0.046083	1.000	faceup advisers to your site.
0.892989	0.025346	0.051661	0.018433	1.000	127
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-5.jpg
0.162362	0.884793	0.033210	0.018433	1.000	•
0.279384	0.864170	0.581453	0.066590	1.000	Crop Rotation
0.110701	0.140553	0.797048	0.048387	1.000	If playing to a site, you may
0.093333	0.100000	0.833333	0.046313	1.000	discard a denizen there first.
0.904059	0.055300	0.055351	0.018433	1.000	128
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-6.jpg
0.258303	0.873272	0.579336	0.057604	1.000	Land Carden
0.169742	0.163594	0.671587	0.039171	1.000	You may play two cards you
0.136531	0.124424	0.738007	0.039171	1.000	draw (instead of one) if you play
0.195353	0.087452	0.616836	0.036531	1.000	at least one card to a site.
0.900369	0.055300	0.051661	0.018433	1.000	130
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-7.jpg
0.265683	0.873272	0.627306	0.050691	1.000	Charming Priend
0.059041	0.149770	0.398524	0.036866	1.000	ACTION: Take
0.553192	0.144041	0.391771	0.046019	1.000	from a player
0.110701	0.096774	0.782288	0.043779	1.000	whose pawn is at your site.
0.896679	0.055300	0.051661	0.018433	1.000	131
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-11-8.jpg
0.265683	0.873272	0.605166	0.052995	1.000	Village Constable
0.044280	0.117512	0.125461	0.055300	1.000	+2
0.302583	0.145161	0.656827	0.043779	1.000	unless your enemy has
0.302583	0.096774	0.546125	0.050691	1.000	the People's Favor.
0.889299	0.055300	0.051661	0.018433	1.000	132
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-1.jpg
0.169742	0.854839	0.029520	0.018433	1.000	•
0.081181	0.778802	0.151292	0.032258	1.000	000
0.276753	0.843318	0.616236	0.052995	1.000	Family heirloom
0.184502	0.175115	0.667897	0.041475	1.000	WHEN PLAYED, draw a relic.
0.236162	0.138249	0.564576	0.036866	1.000	Take it or put it on the
0.217712	0.096774	0.605166	0.039171	1.000	bottom of the relic deck.
0.848708	0.062212	0.047970	0.013825	1.000	133
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-2.jpg
0.273063	0.850230	0.571956	0.046083	1.000	News from Alfar
0.247232	0.092166	0.520295	0.043779	1.000	Spend no Supply.
0.900369	0.025346	0.051661	0.018433	1.000	134
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-3.jpg
0.269373	0.847926	0.324723	0.048387	1.000	Levelers
0.088561	0.135945	0.354244	0.034562	1.000	AcTIoN: Move
0.560886	0.135945	0.354244	0.034562	1.000	from the favor
0.073801	0.099078	0.487085	0.034562	1.000	bank with the most
0.630811	0.098402	0.295574	0.033611	1.000	to that with
0.154982	0.059908	0.217712	0.034562	1.000	the least
0.428044	0.055300	0.420664	0.039171	1.000	. You decide ties.
0.896679	0.025346	0.051661	0.018433	1.000	135
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-4.jpg
0.261993	0.847926	0.520295	0.050691	1.000	Pabled Peast
0.132841	0.193548	0.531365	0.041475	1.000	WHEN PLAYED, take X
0.719557	0.198157	0.143911	0.036866	1.000	equal
0.110701	0.161290	0.439114	0.032258	1.000	to the number of
0.634484	0.156209	0.232877	0.040117	1.000	cards you
0.169742	0.115207	0.660517	0.041475	1.000	rule (including Fabled Feast),
0.188192	0.076037	0.619926	0.039171	1.000	from any one favor bank.
0.833948	0.064516	0.051661	0.011521	1.000	156
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-5.jpg
0.280443	0.873272	0.557196	0.052995	1.000	The Great Levy
0.062731	0.117512	0.118081	0.055300	1.000	+3
0.324723	0.161290	0.642066	0.039171	1.000	and ignore all skulls a you
0.324723	0.122120	0.564576	0.039171	1.000	roll, unless your enemy
0.324723	0.087558	0.557196	0.039171	1.000	has the People's Favor.
0.907749	0.055300	0.051661	0.018433	1.000	137
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-6.jpg
0.269373	0.877880	0.638376	0.046083	1.000	hearts and Minds
0.077491	0.163594	0.856089	0.039171	1.000	As defender, you're victorious now.
0.080000	0.125000	0.840000	0.042051	1.000	At end, discard Hearts and Minds
0.073333	0.082949	0.860000	0.046217	1.000	unless you hold the People's Favor.
0.900369	0.055300	0.051661	0.018433	1.000	138
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-7.jpg
0.261993	0.875576	0.579336	0.052995	1.000	Book Binders
0.166052	0.161290	0.667897	0.041475	1.000	After another player plays a
0.158672	0.124424	0.564576	0.039171	1.000	Vision faceup, you gain
0.191882	0.085253	0.616236	0.039171	1.000	from any one favor bank.
0.896679	0.055300	0.051661	0.018433	1.000	140
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-12-8.jpg
0.269373	0.877880	0.601476	0.052995	1.000	Saddle Makers
0.110701	0.161290	0.678967	0.039171	1.000	After another player plays a
0.272863	0.123720	0.347264	0.040578	1.000	card, you gain
0.738007	0.129032	0.125461	0.032258	1.000	from
0.188192	0.085253	0.616236	0.039171	1.000	the matching favor bank.
0.889299	0.055300	0.051661	0.018433	1.000	142
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-1.jpg
0.273063	0.838710	0.291513	0.059908	1.000	herald
0.129151	0.133641	0.767528	0.036866	1.000	After another player campaigns
0.110701	0.094470	0.793358	0.036866	1.000	against a player (not bandits), you
0.162362	0.055300	0.107011	0.036866	1.000	gain
0.350554	0.055300	0.512915	0.039171	1.000	from any favor bank.
0.907749	0.025346	0.051661	0.018433	1.000	143
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-2.jpg
0.276753	0.841014	0.483395	0.057604	1.000	Rowdy Pub
0.113333	0.116359	0.786667	0.041974	1.000	Gain one more warband if
0.095941	0.066820	0.826568	0.046083	1.000	mustering from Rowdy Pub.
0.904059	0.023041	0.047970	0.018433	1.000	144
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-3.jpg
0.273063	0.845622	0.553506	0.052995	1.000	Vow of Peace
0.077491	0.781106	0.143911	0.032258	1.000	000
0.227894	0.131761	0.547960	0.040107	1.000	You cannot campaign.
0.062731	0.099078	0.870849	0.032258	1.000	Attackers cannot sacrifice warbands
0.073801	0.055300	0.852399	0.036866	1.000	to increase their attack against you.
0.896679	0.025346	0.051661	0.018433	1.000	145
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-4.jpg
0.269016	0.837687	0.450898	0.064257	1.000	Salad Days
0.261993	0.175115	0.472325	0.039171	1.000	WHEN PLAYED, gain
0.306273	0.140553	0.531365	0.034562	1.000	-one each from three
0.239852	0.099078	0.523985	0.036866	1.000	different favor banks.
0.830258	0.059908	0.059041	0.016129	1.000	147
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-5.jpg
0.275829	0.868542	0.374541	0.062455	1.000	Marriage
0.084871	0.808756	0.143911	0.034562	1.000	030
0.183613	0.157533	0.569922	0.041292	1.000	Marriage counts as two
0.110701	0.124424	0.785978	0.034562	1.000	advisers, but only counts as one
0.195572	0.085253	0.630996	0.039171	1.000	toward your adviser limit.
0.904059	0.055300	0.055351	0.018433	1.000	148
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-6.jpg
0.269373	0.868664	0.346863	0.059908	1.000	hospital
0.095941	0.161290	0.815498	0.041475	1.000	If any of your warbands would be
0.110701	0.124424	0.782288	0.041475	1.000	killed, place them on Hospital's
0.151292	0.087558	0.712177	0.036866	1.000	site instead if you still rule it.
0.900369	0.055300	0.051661	0.018433	1.000	149
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-7.jpg
0.265683	0.880184	0.568266	0.043779	1.000	Awaited Return
0.107011	0.140553	0.785978	0.039171	1.000	Spend no Supply if you sacrifice
0.151292	0.101382	0.697417	0.036866	1.000	one warband on your board.
0.896679	0.055300	0.051661	0.018433	1.000	150
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-13-8.jpg
0.249922	0.871811	0.478016	0.060525	1.000	Rain Boots
0.206642	0.163594	0.575646	0.041475	1.000	Ignore all your enemy's
0.206642	0.124424	0.575646	0.039171	1.000	rolls of single shields .
0.154982	0.082949	0.682657	0.041475	1.000	At end, discard Rain Boots.
0.904059	0.055300	0.036900	0.018433	1.000	14
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-1.jpg
0.280443	0.843318	0.612546	0.050691	1.000	Ancient Binding
0.107011	0.131336	0.726937	0.039171	1.000	Action: Each player burns all
0.095499	0.094145	0.831179	0.042032	1.000	from their board and cards except
0.062506	0.059329	0.225541	0.035719	1.000	their last
0.357847	0.054968	0.383936	0.039834	1.000	• (Keep only your
0.830112	0.057390	0.129444	0.034990	1.000	here.)
0.918819	0.025346	0.040590	0.018433	1.000	23
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-2.jpg
0.276753	0.843318	0.583026	0.052995	1.000	Morse Archers
0.143911	0.087558	0.118081	0.052995	1.000	+3
0.424135	0.112055	0.450622	0.047780	1.000	At end, discard
0.428044	0.069124	0.442804	0.041475	1.000	Horse Archers.
0.915129	0.025346	0.036900	0.018433	1.000	24
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-3.jpg
0.265683	0.841014	0.586716	0.055300	1.000	Warning Signals
0.107011	0.154378	0.785978	0.036866	1.000	Move any warbands to and from
0.086667	0.108295	0.813333	0.046083	1.000	your board and any sites you rule
0.088561	0.076037	0.819188	0.036866	1.000	(except the last warband from a site).
0.095941	0.034562	0.811808	0.041475	1.000	At end, discard Warning Signals.
0.907749	0.025346	0.040590	0.018433	1.000	25
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-4.jpg
0.247232	0.845622	0.276753	0.052995	1.000	elders
0.232472	0.096774	0.409594	0.036866	1.000	AcTIoN: Gain
0.904059	0.025346	0.036900	0.018433	1.000	26
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-5.jpg
0.280443	0.870968	0.612546	0.057604	1.000	The Gathering
0.202952	0.306452	0.619926	0.041475	1.000	WHEN PLAYED, any players
0.180812	0.269585	0.656827	0.034562	1.000	in turn order may put their
0.221402	0.223502	0.586716	0.041475	1.000	pawn on this site. Then,
0.173432	0.188940	0.678967	0.039171	1.000	players with pawns here may
0.177122	0.147465	0.667897	0.039171	1.000	negotiate binding exchanges
0.158672	0.112903	0.062731	0.032258	1.000	of
0.369004	0.103687	0.498155	0.041475	1.000	; relics, and advisers.
0.863469	0.094470	0.025830	0.013825	1.000	27
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-6.jpg
0.273063	0.880184	0.553506	0.046083	1.000	Faithful Friend
0.081181	0.811060	0.147601	0.032258	1.000	000
0.331033	0.148250	0.360377	0.037057	1.000	WHEN PLAYED,
0.331972	0.105521	0.354507	0.040109	1.000	gain 4 Supply.
0.852399	0.089862	0.036900	0.018433	1.000	28
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-7.jpg
0.269269	0.877691	0.236370	0.051070	1.000	Tents
0.118081	0.142857	0.752768	0.048387	1.000	Spend no Supply if you're
0.055351	0.096774	0.896679	0.043779	1.000	traveling to a site in your region.
0.907749	0.055300	0.040590	0.018433	1.000	29
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-14-8.jpg
0.257806	0.873806	0.469628	0.056535	1.000	Great herd
0.209118	0.203003	0.574440	0.044529	1.000	WHEN PLAYED, you may
0.225092	0.168203	0.542435	0.039171	1.000	swap Great Herd with
0.247232	0.133641	0.025830	0.020737	1.000	a
0.368880	0.126231	0.376630	0.037861	1.000	card at any site.
0.841328	0.092166	0.047970	0.016129	1.000	30
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-1.jpg
0.275552	0.842427	0.338348	0.052134	1.000	Convoys
0.147601	0.133641	0.745387	0.039171	1.000	AcTIoN: Take another region's
0.066421	0.089862	0.892989	0.043779	1.000	discard pile and put it on top of your
0.099631	0.055300	0.830258	0.039171	1.000	region's discard pile (even if empty).
0.911439	0.027650	0.047970	0.016129	1.000	151
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-2.jpg
0.272223	0.845201	0.562873	0.053873	1.000	Vow of Kinship
0.077491	0.778802	0.147601	0.034562	1.000	630
0.073333	0.149770	0.860000	0.041897	1.000	Move all of your ® to the bank.
0.107011	0.115207	0.107011	0.036866	1.000	Any
0.077491	0.080645	0.088561	0.032258	1.000	the
0.291513	0.112903	0.601476	0.034562	1.000	you gain or take is put in
0.250923	0.076037	0.446494	0.034562	1.000	bank. You can use
0.774908	0.080645	0.158672	0.032258	1.000	in the
0.184502	0.036866	0.726937	0.039171	1.000	bank as if it is on your board.
0.896679	0.025346	0.055351	0.018433	1.000	152
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-3.jpg
0.258303	0.843318	0.560886	0.055300	1.000	Cild Mounts
0.086667	0.133333	0.813333	0.041782	1.000	If you would discard any number
0.066667	0.091667	0.846667	0.045833	1.000	of battle plans, you may instead
0.086667	0.054147	0.813333	0.041686	1.000	discard any one card you rule.
0.892840	0.025170	0.055649	0.018785	1.000	153
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-4.jpg
0.232472	0.847926	0.346863	0.050691	1.000	Lancers
0.073801	0.112903	0.848708	0.046083	1.000	Double your total attack roll.
0.118081	0.064516	0.734317	0.048387	1.000	At end, discard Lancers.
0.889299	0.025346	0.051661	0.018433	1.000	154
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-5.jpg
0.284133	0.880184	0.605166	0.046083	1.000	Mountain Giant
0.070111	0.117512	0.118081	0.052995	1.000	+1
0.343173	0.115207	0.225092	0.055300	1.000	OR +3
0.723148	0.142665	0.228980	0.046468	1.000	At end,
0.726550	0.100534	0.229556	0.043172	1.000	discard.
0.907749	0.055300	0.051661	0.018433	1.000	155
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-6.jpg
0.273063	0.880184	0.468635	0.046083	1.000	Rival Khan
0.118081	0.110599	0.136531	0.062212	1.000	+4
0.405904	0.163594	0.472325	0.034562	1.000	if your enemy has a
0.483395	0.126728	0.376384	0.036866	1.000	adviser. At end
0.409594	0.087558	0.487085	0.036866	1.000	discard Rival Khan.
0.900369	0.055300	0.055351	0.018433	1.000	156
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-7.jpg
0.199014	0.869964	0.587213	0.059611	1.000	Lost Tongue
0.132841	0.163594	0.734317	0.036866	1.000	Other players cannot target or
0.095941	0.124424	0.808118	0.036866	1.000	take your relics or banners in any
0.125461	0.087558	0.535055	0.034562	1.000	way unless they rule a
0.745387	0.087558	0.129151	0.036866	1.000	card.
0.896679	0.055300	0.051661	0.018433	1.000	157
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-15-8.jpg
0.228782	0.870968	0.601476	0.057604	1.000	Special Envoy
0.140221	0.142857	0.701107	0.046083	1.000	Spend no Supply. After
0.062731	0.096774	0.870849	0.046083	1.000	traveling, end your Act Phase.
0.892989	0.055300	0.051661	0.018433	1.000	158
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-1.jpg
0.280443	0.847926	0.317343	0.048387	1.000	Resettle
0.225092	0.133641	0.571956	0.036866	1.000	AcTIon: Move a faceup
0.284133	0.094470	0.535055	0.043779	1.000	card from any player's
0.276753	0.055300	0.468635	0.036866	1.000	advisers to any site.
0.907749	0.025346	0.051661	0.018433	1.000	159
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-2.jpg
0.265601	0.847746	0.273226	0.048748	1.000	Oracle
0.110701	0.135945	0.797048	0.034562	1.000	ActIon: Draw the Vision closest
0.093333	0.091667	0.813333	0.041974	1.000	to the top of the world deck. Play
0.132841	0.055300	0.756458	0.039171	1.000	or discard it as if you searched.
0.900369	0.025346	0.055351	0.018433	1.000	160
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-3.jpg
0.235600	0.834747	0.477139	0.067833	1.000	Pilgrimage
0.147601	0.278802	0.708487	0.034562	1.000	WHEN PLAYED, move all denizens
0.158672	0.239631	0.686347	0.034562	1.000	at your site to the Dispossessed.
0.110701	0.205069	0.778598	0.027650	1.000	Shuffle and draw denizens from the
0.132841	0.158986	0.745387	0.034562	1.000	Dispossessed equal to the number
0.136531	0.119816	0.734317	0.032258	1.000	you moved. Peek at them and put
0.125461	0.078341	0.756458	0.034562	1.000	them on your region's discard pile.
0.833948	0.059908	0.055351	0.018433	1.000	161
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-4.jpg
0.249866	0.834668	0.574068	0.070296	1.000	Spell Breaker
0.169287	0.130941	0.646758	0.044486	1.000	Enemies of Spell Breaker's
0.198581	0.092187	0.588112	0.037786	1.000	ruler cannot use powers
0.206085	0.057751	0.307644	0.032331	1.000	that cost any
0.889299	0.025346	0.051661	0.018433	1.000	162
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-5.jpg
0.284133	0.880184	0.575646	0.043779	1.000	Mounted Patrol
0.062731	0.161290	0.752768	0.039171	1.000	The attacker rolls only half the
0.896679	0.170507	0.055351	0.025346	1.000	in
0.102973	0.119712	0.816115	0.044739	1.000	their attack pool, rounded down.
0.110701	0.082949	0.797048	0.041475	1.000	At end, discard Mounted Patrol.
0.904059	0.055300	0.055351	0.018433	1.000	163
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-6.jpg
0.276753	0.877880	0.616236	0.048387	1.000	Great Orusade
0.136531	0.112903	0.081181	0.057604	1.000	+
0.383764	0.163594	0.084871	0.027650	1.000	per
0.556898	0.162416	0.340078	0.036919	1.000	card you rule.
0.383691	0.124153	0.372839	0.039713	1.000	At end, discard
0.387454	0.087558	0.376384	0.036866	1.000	Great Crusade.
0.900369	0.055300	0.051661	0.018433	1.000	164
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-7.jpg
0.265683	0.880184	0.656827	0.043779	1.000	Ancient Bloodline
0.184502	0.172811	0.642066	0.039171	1.000	Your enemies act as if
0.110701	0.126728	0.782288	0.036866	1.000	denizens and relics at sites
0.199262	0.076037	0.605166	0.043779	1.000	you rule are LOCKED.
0.896679	0.055300	0.051661	0.018433	1.000	165
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-16-8.jpg
0.254613	0.880184	0.538745	0.048387	1.000	Storm Caller
0.103321	0.115207	0.151292	0.057604	1.000	+2
0.405653	0.139632	0.446997	0.050229	1.000	At end, discard
0.405303	0.101947	0.403904	0.044071	1.000	Storm Caller.
0.889299	0.055300	0.051661	0.018433	1.000	167
FILE	/private/tmp/oath-runtime-catalog/crops/denizen-base-pre1-17-1.jpg
0.265326	0.837534	0.517318	0.064563	1.000	ay Station
0.239852	0.456221	0.062731	0.025346	1.000	L
0.660517	0.361751	0.022140	0.018433	1.000	-
0.697417	0.343318	0.033210	0.023041	1.000	T
0.053333	0.145833	0.906667	0.041955	1.000	Spend no Supply if you're traveling to
0.080758	0.109091	0.860710	0.044490	1.000	this site and either rule Way Station
0.139032	0.067146	0.404535	0.044433	1.000	or choose to give
0.619310	0.074605	0.271104	0.036159	1.000	to its ruler.
0.081181	0.041475	0.859779	0.029954	1.000	(Give it to Chancellor if Empire, burn it if bandits.)
0.907749	0.023041	0.059041	0.025346	1.000	169
